"county","Variable","col","Value"
"Ellis","Language at Home","Asian/Pacific, Always or Sometimes",0.0135604493053503
"Ellsworth","Language at Home","Asian/Pacific, Always or Sometimes",0.00459091654369569
"Finney","Language at Home","Asian/Pacific, Always or Sometimes",0.0369025653234926
"Ford","Language at Home","Asian/Pacific, Always or Sometimes",0.0142797548374675
"Franklin","Language at Home","Asian/Pacific, Always or Sometimes",0.00170492348636061
"Geary","Language at Home","Asian/Pacific, Always or Sometimes",0.0324477418957609
"Gove","Language at Home","Asian/Pacific, Always or Sometimes",0.00546021840873635
"Graham","Language at Home","Asian/Pacific, Always or Sometimes",0.0114660114660115
"Grant","Language at Home","Asian/Pacific, Always or Sometimes",0
"Gray","Language at Home","Asian/Pacific, Always or Sometimes",0.00197274031563845
"Greeley","Language at Home","Asian/Pacific, Always or Sometimes",0.00346020761245675
"Greenwood","Language at Home","Asian/Pacific, Always or Sometimes",0.000328893274132544
"Hamilton","Language at Home","Asian/Pacific, Always or Sometimes",0.00209030100334448
"Harper","Language at Home","Asian/Pacific, Always or Sometimes",0.00146681334800147
"Harvey","Language at Home","Asian/Pacific, Always or Sometimes",0.00670521653543307
"Haskell","Language at Home","Asian/Pacific, Always or Sometimes",0.0101694915254237
"Hodgeman","Language at Home","Asian/Pacific, Always or Sometimes",0.0210409745293466
"Jackson","Language at Home","Asian/Pacific, Always or Sometimes",0.00358537168353119
"Jefferson","Language at Home","Asian/Pacific, Always or Sometimes",0.000558347292015634
"Jewell","Language at Home","Asian/Pacific, Always or Sometimes",0.00241046831955923
"Johnson","Language at Home","Asian/Pacific, Always or Sometimes",0.0269919351633314
"Kearny","Language at Home","Asian/Pacific, Always or Sometimes",0.00302613480055021
"Kingman","Language at Home","Asian/Pacific, Always or Sometimes",0
"Kiowa","Language at Home","Asian/Pacific, Always or Sometimes",0.00502302218501465
"Labette","Language at Home","Asian/Pacific, Always or Sometimes",0.00284177407896072
"Lane","Language at Home","Asian/Pacific, Always or Sometimes",0
"Leavenworth","Language at Home","Asian/Pacific, Always or Sometimes",0.0112061298488062
"Lincoln","Language at Home","Asian/Pacific, Always or Sometimes",0.0010148849797023
"Linn","Language at Home","Asian/Pacific, Always or Sometimes",0.000444642063139173
"Logan","Language at Home","Asian/Pacific, Always or Sometimes",0.00189035916824197
"Lyon","Language at Home","Asian/Pacific, Always or Sometimes",0.015059664348159
"Marion","Language at Home","Asian/Pacific, Always or Sometimes",0.00232018561484919
"Marshall","Language at Home","Asian/Pacific, Always or Sometimes",0.000958364391438611
"McPherson","Language at Home","Asian/Pacific, Always or Sometimes",0.0047436268829664
"Meade","Language at Home","Asian/Pacific, Always or Sometimes",0.00930916217540421
"Miami","Language at Home","Asian/Pacific, Always or Sometimes",0.00117137929912472
"Mitchell","Language at Home","Asian/Pacific, Always or Sometimes",0.00220040622884225
"Montgomery","Language at Home","Asian/Pacific, Always or Sometimes",0.00576983380370022
"Morris","Language at Home","Asian/Pacific, Always or Sometimes",0.00387453874538745
"Morton","Language at Home","Asian/Pacific, Always or Sometimes",0
"Nemaha","Language at Home","Asian/Pacific, Always or Sometimes",0.00201441899915182
"Neosho","Language at Home","Asian/Pacific, Always or Sometimes",0.00111292962356792
"Ness","Language at Home","Asian/Pacific, Always or Sometimes",0
"Norton","Language at Home","Asian/Pacific, Always or Sometimes",0.00206378986866792
"Osage","Language at Home","Asian/Pacific, Always or Sometimes",0.000659761166457742
"Osborne","Language at Home","Asian/Pacific, Always or Sometimes",0.00646430578976953
"Ottawa","Language at Home","Asian/Pacific, Always or Sometimes",0
"Pawnee","Language at Home","Asian/Pacific, Always or Sometimes",0
"Phillips","Language at Home","Asian/Pacific, Always or Sometimes",0.000773395204949729
"Pottawatomie","Language at Home","Asian/Pacific, Always or Sometimes",0.00592457010741294
"Pratt","Language at Home","Asian/Pacific, Always or Sometimes",0.000329380764163373
"Rawlins","Language at Home","Asian/Pacific, Always or Sometimes",0.00329896907216495
"Reno","Language at Home","Asian/Pacific, Always or Sometimes",0.00327607137511849
"Republic","Language at Home","Asian/Pacific, Always or Sometimes",0.00197585071350165
"Rice","Language at Home","Asian/Pacific, Always or Sometimes",0.00567694944301628
"Riley","Language at Home","Asian/Pacific, Always or Sometimes",0.0377569130360108
"Rooks","Language at Home","Asian/Pacific, Always or Sometimes",0.00677757239679606
"Rush","Language at Home","Asian/Pacific, Always or Sometimes",0
"Russell","Language at Home","Asian/Pacific, Always or Sometimes",0.00350502895458702
"Saline","Language at Home","Asian/Pacific, Always or Sometimes",0.017015454580491
"Scott","Language at Home","Asian/Pacific, Always or Sometimes",0.00477637863656101
"Sedgwick","Language at Home","Asian/Pacific, Always or Sometimes",0.031336157334781
"Seward","Language at Home","Asian/Pacific, Always or Sometimes",0.0272831158937244
"Shawnee","Language at Home","Asian/Pacific, Always or Sometimes",0.00785795693119789
"Sheridan","Language at Home","Asian/Pacific, Always or Sometimes",0
"Sherman","Language at Home","Asian/Pacific, Always or Sometimes",0
"Smith","Language at Home","Asian/Pacific, Always or Sometimes",0.00140726146918097
"Stafford","Language at Home","Asian/Pacific, Always or Sometimes",0.00292897241884306
"Stanton","Language at Home","Asian/Pacific, Always or Sometimes",0
"Stevens","Language at Home","Asian/Pacific, Always or Sometimes",0.0030171600980577
"Sumner","Language at Home","Asian/Pacific, Always or Sometimes",0.00262455314720123
"Thomas","Language at Home","Asian/Pacific, Always or Sometimes",0.000814111261872456
"Trego","Language at Home","Asian/Pacific, Always or Sometimes",0.00107874865156419
"Wabaunsee","Language at Home","Asian/Pacific, Always or Sometimes",0.0016938712657838
"Wallace","Language at Home","Asian/Pacific, Always or Sometimes",0.000669792364367046
"Washington","Language at Home","Asian/Pacific, Always or Sometimes",0.00112023898431665
"Wichita","Language at Home","Asian/Pacific, Always or Sometimes",0.00489715964740451
"Wilson","Language at Home","Asian/Pacific, Always or Sometimes",0.00563049853372434
"Woodson","Language at Home","Asian/Pacific, Always or Sometimes",0
"Wyandotte","Language at Home","Asian/Pacific, Always or Sometimes",0.025861834777648
"Allen","Language at Home","Other Indo-European, Always or Sometimes",0.00350819939626336
"Anderson","Language at Home","Other Indo-European, Always or Sometimes",0.0289441500203832
"Atchison","Language at Home","Other Indo-European, Always or Sometimes",0.00459975723503482
"Barber","Language at Home","Other Indo-European, Always or Sometimes",0.0136394635144351
"Barton","Language at Home","Other Indo-European, Always or Sometimes",0.00813898888714979
"Bourbon","Language at Home","Other Indo-European, Always or Sometimes",0.00341074020319303
"Brown","Language at Home","Other Indo-European, Always or Sometimes",0.00130448961843679
"Butler","Language at Home","Other Indo-European, Always or Sometimes",0.00920896146057664
"Chase","Language at Home","Other Indo-European, Always or Sometimes",0.00462249614791988
"Chautauqua","Language at Home","Other Indo-European, Always or Sometimes",0.00242350802787034
"Cherokee","Language at Home","Other Indo-European, Always or Sometimes",0.00181332796050975
"Cheyenne","Language at Home","Other Indo-European, Always or Sometimes",0.00351699882766706
"Clark","Language at Home","Other Indo-European, Always or Sometimes",0.00244618395303327
"Clay","Language at Home","Other Indo-European, Always or Sometimes",0.00765696784073507
"Cloud","Language at Home","Other Indo-European, Always or Sometimes",0.0142077744942032
"Coffey","Language at Home","Other Indo-European, Always or Sometimes",0.00387451568553931
"Comanche","Language at Home","Other Indo-European, Always or Sometimes",0
"Cowley","Language at Home","Other Indo-European, Always or Sometimes",0.00481054757097042
"Crawford","Language at Home","Other Indo-European, Always or Sometimes",0.00421895283427088
"Decatur","Language at Home","Other Indo-European, Always or Sometimes",0.00875912408759124
"Dickinson","Language at Home","Other Indo-European, Always or Sometimes",0.00735455543358946
"Doniphan","Language at Home","Other Indo-European, Always or Sometimes",0.0045822102425876
"Douglas","Language at Home","Other Indo-European, Always or Sometimes",0.020863738583689
"Edwards","Language at Home","Other Indo-European, Always or Sometimes",0.0245115452930728
"Elk","Language at Home","Other Indo-European, Always or Sometimes",0.0245136186770428
"Ellis","Language at Home","Other Indo-European, Always or Sometimes",0.018585574933491
"Ellsworth","Language at Home","Other Indo-European, Always or Sometimes",0.0109854074438433
"Finney","Language at Home","Other Indo-European, Always or Sometimes",0.00889827986429379
"Ford","Language at Home","Other Indo-European, Always or Sometimes",0.00603279530212111
"Franklin","Language at Home","Other Indo-European, Always or Sometimes",0.0061127744510978
"Geary","Language at Home","Other Indo-European, Always or Sometimes",0.022165440384201
"Gove","Language at Home","Other Indo-European, Always or Sometimes",0.00585023400936037
"Graham","Language at Home","Other Indo-European, Always or Sometimes",0.00368550368550369
"Grant","Language at Home","Other Indo-European, Always or Sometimes",0.0180545836249125
"Gray","Language at Home","Other Indo-European, Always or Sometimes",0.0381994261119082
"Greeley","Language at Home","Other Indo-European, Always or Sometimes",0
"Greenwood","Language at Home","Other Indo-European, Always or Sometimes",0.00394671928959053
"Hamilton","Language at Home","Other Indo-European, Always or Sometimes",0.00919732441471572
"Harper","Language at Home","Other Indo-European, Always or Sometimes",0.00275027502750275
"Harvey","Language at Home","Other Indo-European, Always or Sometimes",0.0166707677165354
"Haskell","Language at Home","Other Indo-European, Always or Sometimes",0.122294654498044
"Hodgeman","Language at Home","Other Indo-European, Always or Sometimes",0.0105204872646733
"Jackson","Language at Home","Other Indo-European, Always or Sometimes",0.00764879292486654
"Jefferson","Language at Home","Other Indo-European, Always or Sometimes",0.0111111111111111
"Jewell","Language at Home","Other Indo-European, Always or Sometimes",0.0034435261707989
"Johnson","Language at Home","Other Indo-European, Always or Sometimes",0.0253036379776017
"Kearny","Language at Home","Other Indo-European, Always or Sometimes",0.0173314993122421
"Kingman","Language at Home","Other Indo-European, Always or Sometimes",0.00542667209333876
"Kiowa","Language at Home","Other Indo-European, Always or Sometimes",0.0318124738384261
"Labette","Language at Home","Other Indo-European, Always or Sometimes",0.00994620927636253
"Lane","Language at Home","Other Indo-European, Always or Sometimes",0.00188679245283019
"Leavenworth","Language at Home","Other Indo-European, Always or Sometimes",0.011028254771841
"Lincoln","Language at Home","Other Indo-European, Always or Sometimes",0.0087956698240866
"Linn","Language at Home","Other Indo-European, Always or Sometimes",0.00455758114717652
"Logan","Language at Home","Other Indo-European, Always or Sometimes",0.00869565217391304
"Lyon","Language at Home","Other Indo-European, Always or Sometimes",0.00427541318358752
"Marion","Language at Home","Other Indo-European, Always or Sometimes",0.0183036865171436
"Marshall","Language at Home","Other Indo-European, Always or Sometimes",0.0126717069534661
"McPherson","Language at Home","Other Indo-European, Always or Sometimes",0.0128548667439166
"Meade","Language at Home","Other Indo-European, Always or Sometimes",0.0551200391964723
"Miami","Language at Home","Other Indo-European, Always or Sometimes",0.00419744248853024
"Mitchell","Language at Home","Other Indo-European, Always or Sometimes",0.00863236289776574
"Montgomery","Language at Home","Other Indo-European, Always or Sometimes",0.00504860457823769
"Morris","Language at Home","Other Indo-European, Always or Sometimes",0.00811808118081181
"Morton","Language at Home","Other Indo-European, Always or Sometimes",0.0252473558512453
"Nemaha","Language at Home","Other Indo-European, Always or Sometimes",0.00795165394402036
"Neosho","Language at Home","Other Indo-European, Always or Sometimes",0.00405891980360066
"Ness","Language at Home","Other Indo-European, Always or Sometimes",0.00727650727650728
"Norton","Language at Home","Other Indo-European, Always or Sometimes",0.00544090056285178
"Osage","Language at Home","Other Indo-European, Always or Sometimes",0.00580589826482813
"Osborne","Language at Home","Other Indo-European, Always or Sometimes",0.00281056773468241
"Ottawa","Language at Home","Other Indo-European, Always or Sometimes",0.000527704485488127
"Pawnee","Language at Home","Other Indo-European, Always or Sometimes",0.00470766894457099
"Phillips","Language at Home","Other Indo-European, Always or Sometimes",0.00406032482598608
"Pottawatomie","Language at Home","Other Indo-European, Always or Sometimes",0.00910360772602476
"Pratt","Language at Home","Other Indo-European, Always or Sometimes",0.0043917435221783
"Rawlins","Language at Home","Other Indo-European, Always or Sometimes",0.014020618556701
"Reno","Language at Home","Other Indo-European, Always or Sometimes",0.0234979129596062
"Republic","Language at Home","Other Indo-European, Always or Sometimes",0.0109769484083425
"Rice","Language at Home","Other Indo-European, Always or Sometimes",0.00567694944301628
"Riley","Language at Home","Other Indo-European, Always or Sometimes",0.0140837006927349
"Rooks","Language at Home","Other Indo-European, Always or Sometimes",0.00390223865270076
"Rush","Language at Home","Other Indo-European, Always or Sometimes",0.0187007874015748
"Russell","Language at Home","Other Indo-European, Always or Sometimes",0.0147820786345626
"Saline","Language at Home","Other Indo-European, Always or Sometimes",0.00894130342621498
"Scott","Language at Home","Other Indo-European, Always or Sometimes",0.0115067303517152
"Sedgwick","Language at Home","Other Indo-European, Always or Sometimes",0.0112910189059915
"Seward","Language at Home","Other Indo-European, Always or Sometimes",0.00528521093229216
"Shawnee","Language at Home","Other Indo-European, Always or Sometimes",0.0107192130046188
"Sheridan","Language at Home","Other Indo-European, Always or Sometimes",0.00917048770320967
"Sherman","Language at Home","Other Indo-European, Always or Sometimes",0.00197735035053029
"Smith","Language at Home","Other Indo-European, Always or Sometimes",0.00788066422741345
"Stafford","Language at Home","Other Indo-European, Always or Sometimes",0.00366121552355382
"Stanton","Language at Home","Other Indo-European, Always or Sometimes",0.00205023065094823
"Stevens","Language at Home","Other Indo-European, Always or Sometimes",0.0205544031680181
"Sumner","Language at Home","Other Indo-European, Always or Sometimes",0.00352957147382235
"Thomas","Language at Home","Other Indo-European, Always or Sometimes",0.00691994572591588
"Trego","Language at Home","Other Indo-European, Always or Sometimes",0.0129449838187702
"Wabaunsee","Language at Home","Other Indo-European, Always or Sometimes",0.00107791807822605
"Wallace","Language at Home","Other Indo-European, Always or Sometimes",0.00535833891493637
"Washington","Language at Home","Other Indo-European, Always or Sometimes",0.00765496639283047
"Wichita","Language at Home","Other Indo-European, Always or Sometimes",0.0244857982370225
"Wilson","Language at Home","Other Indo-European, Always or Sometimes",0.00222873900293255
"Woodson","Language at Home","Other Indo-European, Always or Sometimes",0.00363276089828269
"Wyandotte","Language at Home","Other Indo-European, Always or Sometimes",0.0114707560240146
"Allen","Language at Home","Other, Always or Sometimes",0.000489516194827446
"Anderson","Language at Home","Other, Always or Sometimes",0.00013588802826471
"Atchison","Language at Home","Other, Always or Sometimes",0.000127771034306523
"Barber","Language at Home","Other, Always or Sometimes",0
"Barton","Language at Home","Other, Always or Sometimes",0.000743465331037721
"Bourbon","Language at Home","Other, Always or Sometimes",0.000435413642960813
"Brown","Language at Home","Other, Always or Sometimes",0.00587020328296554
"Butler","Language at Home","Other, Always or Sometimes",0.0031017967921314
"Chase","Language at Home","Other, Always or Sometimes",0
"Chautauqua","Language at Home","Other, Always or Sometimes",0
"Cherokee","Language at Home","Other, Always or Sometimes",0.0020651790661361
"Cheyenne","Language at Home","Other, Always or Sometimes",0
"Clark","Language at Home","Other, Always or Sometimes",0
"Clay","Language at Home","Other, Always or Sometimes",0.00204185809086269
"Cloud","Language at Home","Other, Always or Sometimes",0.000681973175721755
"Coffey","Language at Home","Other, Always or Sometimes",0.000624921884764404
"Comanche","Language at Home","Other, Always or Sometimes",0
"Cowley","Language at Home","Other, Always or Sometimes",0.00240527378548521
"Crawford","Language at Home","Other, Always or Sometimes",0.00635547382085677
"Decatur","Language at Home","Other, Always or Sometimes",0
"Dickinson","Language at Home","Other, Always or Sometimes",0
"Doniphan","Language at Home","Other, Always or Sometimes",0.000539083557951483
"Douglas","Language at Home","Other, Always or Sometimes",0.0131901418146771
"Edwards","Language at Home","Other, Always or Sometimes",0
"Elk","Language at Home","Other, Always or Sometimes",0.00194552529182879
"Ellis","Language at Home","Other, Always or Sometimes",0.00232781554832988
"Ellsworth","Language at Home","Other, Always or Sometimes",0.00393507132316773
"Finney","Language at Home","Other, Always or Sometimes",0.0117850127968573
"Ford","Language at Home","Other, Always or Sometimes",0.00738054744408433
"Franklin","Language at Home","Other, Always or Sometimes",0.00020791749833666
"Geary","Language at Home","Other, Always or Sometimes",0.00729612412646615
"Gove","Language at Home","Other, Always or Sometimes",0
"Graham","Language at Home","Other, Always or Sometimes",0
"Grant","Language at Home","Other, Always or Sometimes",0.000139958012596221
"Gray","Language at Home","Other, Always or Sometimes",0
"Greeley","Language at Home","Other, Always or Sometimes",0
"Greenwood","Language at Home","Other, Always or Sometimes",0
"Hamilton","Language at Home","Other, Always or Sometimes",0
"Harper","Language at Home","Other, Always or Sometimes",0.000916758342500917
"Harvey","Language at Home","Other, Always or Sometimes",0.00150713582677165
"Haskell","Language at Home","Other, Always or Sometimes",0
"Hodgeman","Language at Home","Other, Always or Sometimes",0
"Jackson","Language at Home","Other, Always or Sometimes",0.00796749263006932
"Jefferson","Language at Home","Other, Always or Sometimes",0
"Jewell","Language at Home","Other, Always or Sometimes",0
"Johnson","Language at Home","Other, Always or Sometimes",0.0106389220638865
"Kearny","Language at Home","Other, Always or Sometimes",0.00137551581843191
"Kingman","Language at Home","Other, Always or Sometimes",0.000542667209333876
"Kiowa","Language at Home","Other, Always or Sometimes",0
"Labette","Language at Home","Other, Always or Sometimes",0.000761189485435908
"Lane","Language at Home","Other, Always or Sometimes",0
"Leavenworth","Language at Home","Other, Always or Sometimes",0.0024628856810563
"Lincoln","Language at Home","Other, Always or Sometimes",0
"Linn","Language at Home","Other, Always or Sometimes",0
"Logan","Language at Home","Other, Always or Sometimes",0
"Lyon","Language at Home","Other, Always or Sometimes",0.00839129602450386
"Marion","Language at Home","Other, Always or Sometimes",0.00128899200824955
"Marshall","Language at Home","Other, Always or Sometimes",0
"McPherson","Language at Home","Other, Always or Sometimes",0.001882966396292
"Meade","Language at Home","Other, Always or Sometimes",0
"Miami","Language at Home","Other, Always or Sometimes",0.00341652295578043
"Mitchell","Language at Home","Other, Always or Sometimes",0.00220040622884225
"Montgomery","Language at Home","Other, Always or Sometimes",0.00147381624333647
"Morris","Language at Home","Other, Always or Sometimes",0.00682656826568266
"Morton","Language at Home","Other, Always or Sometimes",0
"Nemaha","Language at Home","Other, Always or Sometimes",0
"Neosho","Language at Home","Other, Always or Sometimes",0.000458265139116203
"Ness","Language at Home","Other, Always or Sometimes",0.00277200277200277
"Norton","Language at Home","Other, Always or Sometimes",0.00337711069418386
"Osage","Language at Home","Other, Always or Sometimes",0.00112159398297816
"Osborne","Language at Home","Other, Always or Sometimes",0
"Ottawa","Language at Home","Other, Always or Sometimes",0
"Pawnee","Language at Home","Other, Always or Sometimes",0.00197418375094913
"Phillips","Language at Home","Other, Always or Sometimes",0.000580046403712297
"Pottawatomie","Language at Home","Other, Always or Sometimes",0.000240836183228168
"Pratt","Language at Home","Other, Always or Sometimes",0
"Rawlins","Language at Home","Other, Always or Sometimes",0.00123711340206186
"Reno","Language at Home","Other, Always or Sometimes",0.00148005255018043
"Republic","Language at Home","Other, Always or Sometimes",0.00307354555433589
"Rice","Language at Home","Other, Always or Sometimes",0.00342759211653813
"Riley","Language at Home","Other, Always or Sometimes",0.00654090570790634
"Rooks","Language at Home","Other, Always or Sometimes",0.00595604846991169
"Rush","Language at Home","Other, Always or Sometimes",0
"Russell","Language at Home","Other, Always or Sometimes",0
"Saline","Language at Home","Other, Always or Sometimes",0.000520291363163372
"Scott","Language at Home","Other, Always or Sometimes",0
"Sedgwick","Language at Home","Other, Always or Sometimes",0.00666603974404459
"Seward","Language at Home","Other, Always or Sometimes",0.0208551566517475
"Shawnee","Language at Home","Other, Always or Sometimes",0.00184751964489233
"Sheridan","Language at Home","Other, Always or Sometimes",0
"Sherman","Language at Home","Other, Always or Sometimes",0
"Smith","Language at Home","Other, Always or Sometimes",0
"Stafford","Language at Home","Other, Always or Sometimes",0
"Stanton","Language at Home","Other, Always or Sometimes",0
"Stevens","Language at Home","Other, Always or Sometimes",0
"Sumner","Language at Home","Other, Always or Sometimes",0.00158378207158695
"Thomas","Language at Home","Other, Always or Sometimes",0
"Trego","Language at Home","Other, Always or Sometimes",0.000359582883854729
"Wabaunsee","Language at Home","Other, Always or Sometimes",0
"Wallace","Language at Home","Other, Always or Sometimes",0
"Washington","Language at Home","Other, Always or Sometimes",0.0020537714712472
"Wichita","Language at Home","Other, Always or Sometimes",0
"Wilson","Language at Home","Other, Always or Sometimes",0.00117302052785924
"Woodson","Language at Home","Other, Always or Sometimes",0
"Wyandotte","Language at Home","Other, Always or Sometimes",0.00626171524815952
"Allen","Poverty","Below 100% of Poverty Level",0.179540211598123
"Anderson","Poverty","Below 100% of Poverty Level",0.175064267352185
"Atchison","Poverty","Below 100% of Poverty Level",0.192469703842914
"Barber","Poverty","Below 100% of Poverty Level",0.108700276536907
"Barton","Poverty","Below 100% of Poverty Level",0.158501655321207
"Bourbon","Poverty","Below 100% of Poverty Level",0.19197827449342
"Brown","Poverty","Below 100% of Poverty Level",0.163679196968145
"Butler","Poverty","Below 100% of Poverty Level",0.104081504307905
"Chase","Poverty","Below 100% of Poverty Level",0.138355111452729
"Chautauqua","Poverty","Below 100% of Poverty Level",0.168216153399187
"Cherokee","Poverty","Below 100% of Poverty Level",0.170156053116216
"Cheyenne","Poverty","Below 100% of Poverty Level",0.0810299129117758
"Clark","Poverty","Below 100% of Poverty Level",0.149447381066795
"Clay","Poverty","Below 100% of Poverty Level",0.113891911498005
"Cloud","Poverty","Below 100% of Poverty Level",0.134542198343407
"Coffey","Poverty","Below 100% of Poverty Level",0.0999879966390589
"Comanche","Poverty","Below 100% of Poverty Level",0.0723140495867769
"Cowley","Poverty","Below 100% of Poverty Level",0.176016272145742
"Crawford","Poverty","Below 100% of Poverty Level",0.219559758508308
"Decatur","Poverty","Below 100% of Poverty Level",0.112176073837416
"Dickinson","Poverty","Below 100% of Poverty Level",0.105001309243257
"Doniphan","Poverty","Below 100% of Poverty Level",0.12392331203112
"Douglas","Poverty","Below 100% of Poverty Level",0.190054174453065
"Edwards","Poverty","Below 100% of Poverty Level",0.116602854159415
"Elk","Poverty","Below 100% of Poverty Level",0.183301707779886
"Ellis","Poverty","Below 100% of Poverty Level",0.156397082599792
"Ellsworth","Poverty","Below 100% of Poverty Level",0.0902816638686812
"Finney","Poverty","Below 100% of Poverty Level",0.17011154855643
"Ford","Poverty","Below 100% of Poverty Level",0.182260346657234
"Franklin","Poverty","Below 100% of Poverty Level",0.130921342906422
"Geary","Poverty","Below 100% of Poverty Level",0.124068720115646
"Gove","Poverty","Below 100% of Poverty Level",0.0818079940231603
"Graham","Poverty","Below 100% of Poverty Level",0.112416764590678
"Grant","Poverty","Below 100% of Poverty Level",0.102792862684251
"Gray","Poverty","Below 100% of Poverty Level",0.0998828843901623
"Greeley","Poverty","Below 100% of Poverty Level",0.0811036789297659
"Greenwood","Poverty","Below 100% of Poverty Level",0.150837988826816
"Hamilton","Poverty","Below 100% of Poverty Level",0.143464810518175
"Harper","Poverty","Below 100% of Poverty Level",0.16371293209335
"Harvey","Poverty","Below 100% of Poverty Level",0.131885529931892
"Haskell","Poverty","Below 100% of Poverty Level",0.137542829172785
"Hodgeman","Poverty","Below 100% of Poverty Level",0.0461942257217848
"Jackson","Poverty","Below 100% of Poverty Level",0.0910127737226277
"Jefferson","Poverty","Below 100% of Poverty Level",0.0754124966188802
"Jewell","Poverty","Below 100% of Poverty Level",0.154765858518765
"Johnson","Poverty","Below 100% of Poverty Level",0.0616363710953316
"Kearny","Poverty","Below 100% of Poverty Level",0.106874189364462
"Kingman","Poverty","Below 100% of Poverty Level",0.106500328299409
"Kiowa","Poverty","Below 100% of Poverty Level",0.154893617021277
"Labette","Poverty","Below 100% of Poverty Level",0.177560548584768
"Lane","Poverty","Below 100% of Poverty Level",0.0899215449607725
"Leavenworth","Poverty","Below 100% of Poverty Level",0.113632280798729
"Lincoln","Poverty","Below 100% of Poverty Level",0.109647678630227
"Linn","Poverty","Below 100% of Poverty Level",0.132005509058163
"Logan","Poverty","Below 100% of Poverty Level",0.0843023255813953
"Lyon","Poverty","Below 100% of Poverty Level",0.215096216619517
"Marion","Poverty","Below 100% of Poverty Level",0.113971550746138
"Marshall","Poverty","Below 100% of Poverty Level",0.110647394136808
"McPherson","Poverty","Below 100% of Poverty Level",0.0715105848582705
"Meade","Poverty","Below 100% of Poverty Level",0.113016917293233
"Miami","Poverty","Below 100% of Poverty Level",0.0920210940181608
"Mitchell","Poverty","Below 100% of Poverty Level",0.103814262023217
"Montgomery","Poverty","Below 100% of Poverty Level",0.190141482397659
"Morris","Poverty","Below 100% of Poverty Level",0.0893647142098744
"Morton","Poverty","Below 100% of Poverty Level",0.107830126078301
"Nemaha","Poverty","Below 100% of Poverty Level",0.114363857374392
"Neosho","Poverty","Below 100% of Poverty Level",0.185980780101752
"Ness","Poverty","Below 100% of Poverty Level",0.117335101093802
"Norton","Poverty","Below 100% of Poverty Level",0.0851701262572223
"Osage","Poverty","Below 100% of Poverty Level",0.125914249684741
"Osborne","Poverty","Below 100% of Poverty Level",0.154309165526676
"Ottawa","Poverty","Below 100% of Poverty Level",0.0787827557058326
"Pawnee","Poverty","Below 100% of Poverty Level",0.0781802864363943
"Phillips","Poverty","Below 100% of Poverty Level",0.0920096852300242
"Pottawatomie","Poverty","Below 100% of Poverty Level",0.0891833810888252
"Pratt","Poverty","Below 100% of Poverty Level",0.122562674094708
"Rawlins","Poverty","Below 100% of Poverty Level",0.0998402555910543
"Reno","Poverty","Below 100% of Poverty Level",0.122045826513912
"Republic","Poverty","Below 100% of Poverty Level",0.127501064282673
"Rice","Poverty","Below 100% of Poverty Level",0.147011308562197
"Riley","Poverty","Below 100% of Poverty Level",0.225390831508194
"Rooks","Poverty","Below 100% of Poverty Level",0.143851969757262
"Rush","Poverty","Below 100% of Poverty Level",0.0936497754971135
"Russell","Poverty","Below 100% of Poverty Level",0.128802212196187
"Saline","Poverty","Below 100% of Poverty Level",0.160777646363099
"Scott","Poverty","Below 100% of Poverty Level",0.065813905508562
"Sedgwick","Poverty","Below 100% of Poverty Level",0.150930101747707
"Seward","Poverty","Below 100% of Poverty Level",0.191284464183633
"Shawnee","Poverty","Below 100% of Poverty Level",0.151658523157388
"Sheridan","Poverty","Below 100% of Poverty Level",0.066
"Sherman","Poverty","Below 100% of Poverty Level",0.189745319615449
"Smith","Poverty","Below 100% of Poverty Level",0.14759445501495
"Stafford","Poverty","Below 100% of Poverty Level",0.161367439636624
"Stanton","Poverty","Below 100% of Poverty Level",0.0534784666351159
"Stevens","Poverty","Below 100% of Poverty Level",0.182025627523258
"Sumner","Poverty","Below 100% of Poverty Level",0.12396301417214
"Thomas","Poverty","Below 100% of Poverty Level",0.0968040147913365
"Trego","Poverty","Below 100% of Poverty Level",0.0414345403899721
"Wabaunsee","Poverty","Below 100% of Poverty Level",0.0588406641421497
"Wallace","Poverty","Below 100% of Poverty Level",0.0823229100191449
"Washington","Poverty","Below 100% of Poverty Level",0.117190321415674
"Wichita","Poverty","Below 100% of Poverty Level",0.0994423791821561
"Wilson","Poverty","Below 100% of Poverty Level",0.185722379603399
"Woodson","Poverty","Below 100% of Poverty Level",0.228406909788868
"Wyandotte","Poverty","Below 100% of Poverty Level",0.238628934929096
"Allen","Poverty","100% to 149% of Poverty Level",0.112799299976136
"Anderson","Poverty","100% to 149% of Poverty Level",0.119922879177378
"Atchison","Poverty","100% to 149% of Poverty Level",0.095392391938306
"Barber","Poverty","100% to 149% of Poverty Level",0.110402042118698
"Barton","Poverty","100% to 149% of Poverty Level",0.130751776215452
"Bourbon","Poverty","100% to 149% of Poverty Level",0.15465496831697
"Brown","Poverty","100% to 149% of Poverty Level",0.078869200040971
"Butler","Poverty","100% to 149% of Poverty Level",0.0873215521036413
"Chase","Poverty","100% to 149% of Poverty Level",0.114911606456572
"Chautauqua","Poverty","100% to 149% of Poverty Level",0.106333527019175
"Cherokee","Poverty","100% to 149% of Poverty Level",0.11665212755646
"Cheyenne","Poverty","100% to 149% of Poverty Level",0.122302158273381
"Clark","Poverty","100% to 149% of Poverty Level",0.15185007208073
"Clay","Poverty","100% to 149% of Poverty Level",0.0690363922137589
